strategy_key,strategy_label,signal_key,signal_label,entry_key,entry_label,exit_key,exit_label,signal_params,description,skipped_stop_broken,trades,completed_trades,win_rate,trade_win_rate,avg_return,avg_trade_return,median_return,median_trade_return,total_return,sum_trade_returns,max_drawdown,trade_sequence_drawdown,worst_trade_return,tail_return_10,avg_holding_days,avg_days,profit_factor,stop_hit_rate,max_hold_exit_rate,sample_gate_pass,edge_gate_pass,sample_gate_status,edge_gate_status,gate_sample,gate_median_trade_return,gate_profit_factor,time_gate_pass,time_gate_status,time_gate_unavailable_reason,time_stability_status,eligible_years,joint_positive_years,joint_positive_year_ratio,positive_year_ratio,median_annual_avg_trade_return,minimum_annual_avg_trade_return,median_annual_profit_factor,minimum_annual_profit_factor,annual_median_trade_return,loyo_fold_count,loyo_pass_count,loyo_pass_ratio,worst_loyo_avg_trade_return,worst_loyo_profit_factor,omitted_year_causing_worst_avg,omitted_year_causing_worst_pf,available_neighbors,eligible_neighbors,neighbor_pass_ratio,raw_eligible_neighbors,raw_neighbor_edge_pass_ratio,effective_eligible_neighbors,effective_neighbor_edge_pass_ratio,parameter_gate_pass,parameter_gate_status,parameter_gate_unavailable_reason,neighbor_median_return_min,neighbor_median_return_max,neighbor_drawdown_min,neighbor_drawdown_max,parameter_stability_status,mandatory_gates_pass,mandatory_gates_passed,mandatory_gate_status,qualification_tier,qualification_reason,qualification_tier_rank,robustness_tier,robustness_tier_rank,regime_stability_status,qualification_rank
score_bo_l10_rm002_erp015__breakout_5d_after_signal__ma50,Score BO L10 R20>=-0.02 ER20>=0.15 / 5D breakout after signal / MA50 trailing,score_bo_l10_rm002_erp015,Score BO L10 R20>=-0.02 ER20>=0.15,breakout_5d_after_signal,5D breakout after signal,ma50,MA50 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.15, ""family"": ""score_breakout"", ""r20_min"": -0.02, ""score_lookback"": 10}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: 첫 signal 이후 5거래일 안에 종가가 직전 5일 고점을 돌파하면 다음 거래일 open에 진입합니다. Exit: MA50을 price stop으로 사용합니다. 느리지만 noise가 적은 stop입니다.",10,7907,7907,0.46085746806627037,0.46085746806627037,0.009044100027098764,0.009044100027098764,-0.00312366785646012,-0.00312366785646012,2.8744959771917607e+25,71.51169891426993,-0.9999999999985323,-0.9999999999985323,-0.2697374117905319,-0.042019778150670796,34.22587580624763,34.22587580624763,1.6313052171217737,0.8108005564689515,0.18919944353104845,True,True,Pass,Pass,Pass,Diagnostic,Pass,False,Fail,,Fail,8,4,0.5,0.5,0.007310426037298645,-0.024585339627907085,1.5985189237027497,0.22461504090199957,2.2469557174749702e-05,8,8,1.0,0.0051664458087740655,1.315131749383825,2023,2025,3,3,1.0,3,1.0,2,1.0,True,Pass,,-0.004439451125409331,-0.0023907731979544416,-0.9999999999998076,-0.9999999999959194,Pass,False,3,Fail,Not qualified,Failed mandatory gates: Time.,0,Not qualified,0,Not available,151
score_bo_l10_rp000_erp015__breakout_5d_after_signal__ma50,Score BO L10 R20>=0.00 ER20>=0.15 / 5D breakout after signal / MA50 trailing,score_bo_l10_rp000_erp015,Score BO L10 R20>=0.00 ER20>=0.15,breakout_5d_after_signal,5D breakout after signal,ma50,MA50 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.15, ""family"": ""score_breakout"", ""r20_min"": 0.0, ""score_lookback"": 10}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: 첫 signal 이후 5거래일 안에 종가가 직전 5일 고점을 돌파하면 다음 거래일 open에 진입합니다. Exit: MA50을 price stop으로 사용합니다. 느리지만 noise가 적은 stop입니다.",10,7907,7907,0.46085746806627037,0.46085746806627037,0.009044100027098764,0.009044100027098764,-0.00312366785646012,-0.00312366785646012,2.8744959771917607e+25,71.51169891426993,-0.9999999999985323,-0.9999999999985323,-0.2697374117905319,-0.042019778150670796,34.22587580624763,34.22587580624763,1.6313052171217737,0.8108005564689515,0.18919944353104845,True,True,Pass,Pass,Pass,Diagnostic,Pass,False,Fail,,Fail,8,4,0.5,0.5,0.007310426037298645,-0.024585339627907085,1.5985189237027497,0.22461504090199957,2.2469557174749702e-05,8,8,1.0,0.0051664458087740655,1.315131749383825,2023,2025,4,4,1.0,4,1.0,3,1.0,True,Pass,,-0.006616454347474264,-0.0023907731979544416,-0.9999999999998076,-0.9999999999959194,Pass,False,3,Fail,Not qualified,Failed mandatory gates: Time.,0,Not qualified,0,Not available,152
score_bo_l20_rm002_erp010__signal_2d_confirm__low20,Score BO L20 R20>=-0.02 ER20>=0.10 / Signal 2D confirm / Low20 trailing,score_bo_l20_rm002_erp010,Score BO L20 R20>=-0.02 ER20>=0.10,signal_2d_confirm,Signal 2D confirm,low20,Low20 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.1, ""family"": ""score_breakout"", ""r20_min"": -0.02, ""score_lookback"": 20}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 2거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low20입니다. 현재 Suggested Stop 아이디어와 가장 직접적으로 대응합니다.",0,7798,7798,0.4646063093100795,0.4646063093100795,0.009218576761058988,0.009218576761058988,-0.002631228968783426,-0.002631228968783426,1.8275825233932867e+25,71.88646158273798,-0.9999999999997844,-0.9999999999997844,-0.2474134292009741,-0.044127300632161914,34.48461143883047,34.48461143883047,1.6273035397320317,0.8161066940241087,0.18389330597589126,True,True,Pass,Pass,Pass,Diagnostic,Pass,False,Fail,,Fail,8,4,0.5,0.5,0.006504636717814672,-0.02030672690619959,1.6837573659093437,0.26580440770185637,-0.00034668410161056533,8,8,1.0,0.006032806902914278,1.3795832759453237,2020,2023,5,5,1.0,5,1.0,4,1.0,True,Pass,,-0.0033389280490198053,-0.002121591733172055,-0.9999999999999661,-0.9999999999785,Pass,False,3,Fail,Not qualified,Failed mandatory gates: Time.,0,Not qualified,0,Not available,153
score_bo_l20_rp000_erp010__signal_2d_confirm__low20,Score BO L20 R20>=0.00 ER20>=0.10 / Signal 2D confirm / Low20 trailing,score_bo_l20_rp000_erp010,Score BO L20 R20>=0.00 ER20>=0.10,signal_2d_confirm,Signal 2D confirm,low20,Low20 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.1, ""family"": ""score_breakout"", ""r20_min"": 0.0, ""score_lookback"": 20}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 2거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low20입니다. 현재 Suggested Stop 아이디어와 가장 직접적으로 대응합니다.",0,7798,7798,0.4646063093100795,0.4646063093100795,0.009218576761058988,0.009218576761058988,-0.002631228968783426,-0.002631228968783426,1.8275825233932867e+25,71.88646158273798,-0.9999999999997844,-0.9999999999997844,-0.2474134292009741,-0.044127300632161914,34.48461143883047,34.48461143883047,1.6273035397320317,0.8161066940241087,0.18389330597589126,True,True,Pass,Pass,Pass,Diagnostic,Pass,False,Fail,,Fail,8,4,0.5,0.5,0.006504636717814672,-0.02030672690619959,1.6837573659093437,0.26580440770185637,-0.00034668410161056533,8,8,1.0,0.006032806902914278,1.3795832759453237,2020,2023,6,6,1.0,6,1.0,5,1.0,True,Pass,,-0.004312430441194113,-0.002121591733172055,-0.9999999999999661,-0.9999999999785,Pass,False,3,Fail,Not qualified,Failed mandatory gates: Time.,0,Not qualified,0,Not available,154
score_bo_l10_rm002_erp005__breakout_5d_after_signal__low20_minus_0_5atr,Score BO L10 R20>=-0.02 ER20>=0.05 / 5D breakout after signal / Low20 - 0.5ATR trailing,score_bo_l10_rm002_erp005,Score BO L10 R20>=-0.02 ER20>=0.05,breakout_5d_after_signal,5D breakout after signal,low20_minus_0_5atr,Low20 - 0.5ATR trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.05, ""family"": ""score_breakout"", ""r20_min"": -0.02, ""score_lookback"": 10}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: 첫 signal 이후 5거래일 안에 종가가 직전 5일 고점을 돌파하면 다음 거래일 open에 진입합니다. Exit: Low20에서 0.5 ATR buffer를 둔 stop입니다. 작은 흔들림에 의한 stop-out 감소를 테스트합니다.",0,8371,8371,0.48691912555250266,0.48691912555250266,0.010040675622605482,0.010040675622605482,-0.0010774975663787583,-0.0010774975663787583,3.1445875991400097e+29,84.05049563683049,-0.999999999999997,-0.999999999999997,-0.29544844846374707,-0.050062574327293,39.45884601600765,39.45884601600765,1.6245255351957948,0.7239278461354677,0.2760721538645323,True,True,Pass,Pass,Pass,Diagnostic,Pass,False,Fail,,Fail,8,4,0.5,0.5,0.009747436935697145,-0.027494835517465295,1.8861756290455565,0.23254642940325057,-0.001673975502006873,8,8,1.0,0.005923434270801559,1.3475462661167044,2020,2020,3,3,1.0,3,1.0,2,1.0,True,Pass,,-0.0021148229145135904,-0.0010774975663787583,-0.9999999999999989,-0.9999999999999863,Pass,False,3,Fail,Not qualified,Failed mandatory gates: Time.,0,Not qualified,0,Not available,155
score_bo_l10_rp000_erp005__breakout_5d_after_signal__low20_minus_0_5atr,Score BO L10 R20>=0.00 ER20>=0.05 / 5D breakout after signal / Low20 - 0.5ATR trailing,score_bo_l10_rp000_erp005,Score BO L10 R20>=0.00 ER20>=0.05,breakout_5d_after_signal,5D breakout after signal,low20_minus_0_5atr,Low20 - 0.5ATR trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.05, ""family"": ""score_breakout"", ""r20_min"": 0.0, ""score_lookback"": 10}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: 첫 signal 이후 5거래일 안에 종가가 직전 5일 고점을 돌파하면 다음 거래일 open에 진입합니다. Exit: Low20에서 0.5 ATR buffer를 둔 stop입니다. 작은 흔들림에 의한 stop-out 감소를 테스트합니다.",0,8371,8371,0.48691912555250266,0.48691912555250266,0.010040675622605482,0.010040675622605482,-0.0010774975663787583,-0.0010774975663787583,3.1445875991400097e+29,84.05049563683049,-0.999999999999997,-0.999999999999997,-0.29544844846374707,-0.050062574327293,39.45884601600765,39.45884601600765,1.6245255351957948,0.7239278461354677,0.2760721538645323,True,True,Pass,Pass,Pass,Diagnostic,Pass,False,Fail,,Fail,8,4,0.5,0.5,0.009747436935697145,-0.027494835517465295,1.8861756290455565,0.23254642940325057,-0.001673975502006873,8,8,1.0,0.005923434270801559,1.3475462661167044,2020,2020,4,4,1.0,4,1.0,3,1.0,True,Pass,,-0.004069577418667201,-0.0010774975663787583,-0.9999999999999989,-0.9999999999999863,Pass,False,3,Fail,Not qualified,Failed mandatory gates: Time.,0,Not qualified,0,Not available,156
score_bo_l40_rm002_erp015__signal_2d_confirm__ma50,Score BO L40 R20>=-0.02 ER20>=0.15 / Signal 2D confirm / MA50 trailing,score_bo_l40_rm002_erp015,Score BO L40 R20>=-0.02 ER20>=0.15,signal_2d_confirm,Signal 2D confirm,ma50,MA50 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.15, ""family"": ""score_breakout"", ""r20_min"": -0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 2거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다. Exit: MA50을 price stop으로 사용합니다. 느리지만 noise가 적은 stop입니다.",1,5478,5478,0.4804673238408178,0.4804673238408178,0.00922405298880622,0.00922405298880622,-0.0017232730894177744,-0.0017232730894177744,6.377030324282332e+17,50.529362272680466,-0.9999999998941884,-0.9999999998941884,-0.3257951140812324,-0.044615051778921756,35.292442497261774,35.292442497261774,1.621694473136438,0.7997444322745527,0.20025556772544725,True,True,Pass,Pass,Pass,Diagnostic,Pass,False,Fail,,Fail,8,4,0.5,0.5,0.007634397014038971,-0.021667416333875714,1.9056771832620854,0.24844068752409093,0.00047728853421513846,8,8,1.0,0.0070285477288493745,1.4331836434585041,2023,2023,3,3,1.0,3,1.0,2,1.0,True,Pass,,-0.0030559524472251725,-0.0017232730894177744,-0.9999999999614719,-0.9999999998941884,Pass,False,3,Fail,Not qualified,Failed mandatory gates: Time.,0,Not qualified,0,Not available,157
score_bo_l40_rp000_erp015__signal_2d_confirm__ma50,Score BO L40 R20>=0.00 ER20>=0.15 / Signal 2D confirm / MA50 trailing,score_bo_l40_rp000_erp015,Score BO L40 R20>=0.00 ER20>=0.15,signal_2d_confirm,Signal 2D confirm,ma50,MA50 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.15, ""family"": ""score_breakout"", ""r20_min"": 0.0, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 2거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다. Exit: MA50을 price stop으로 사용합니다. 느리지만 noise가 적은 stop입니다.",1,5478,5478,0.4804673238408178,0.4804673238408178,0.00922405298880622,0.00922405298880622,-0.0017232730894177744,-0.0017232730894177744,6.377030324282332e+17,50.529362272680466,-0.9999999998941884,-0.9999999998941884,-0.3257951140812324,-0.044615051778921756,35.292442497261774,35.292442497261774,1.621694473136438,0.7997444322745527,0.20025556772544725,True,True,Pass,Pass,Pass,Diagnostic,Pass,False,Fail,,Fail,8,4,0.5,0.5,0.007634397014038971,-0.021667416333875714,1.9056771832620854,0.24844068752409093,0.00047728853421513846,8,8,1.0,0.0070285477288493745,1.4331836434585041,2023,2023,4,4,1.0,4,1.0,3,1.0,True,Pass,,-0.003348799043780935,-0.0017232730894177744,-0.9999999999614719,-0.9999999998788927,Pass,False,3,Fail,Not qualified,Failed mandatory gates: Time.,0,Not qualified,0,Not available,158
score_bo_l20_rp002_erp010__signal_2d_confirm__low20,Score BO L20 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Low20 trailing,score_bo_l20_rp002_erp010,Score BO L20 R20>=0.02 ER20>=0.10,signal_2d_confirm,Signal 2D confirm,low20,Low20 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.1, ""family"": ""score_breakout"", ""r20_min"": 0.02, ""score_lookback"": 20}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 2거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low20입니다. 현재 Suggested Stop 아이디어와 가장 직접적으로 대응합니다.",0,6210,6210,0.46682769726247986,0.46682769726247986,0.01066814553194284,0.01066814553194284,-0.004312430441194113,-0.004312430441194113,8.871725098581354e+22,66.24918375336503,-0.9999999999996261,-0.9999999999996261,-0.2474134292009741,-0.04930013271071718,33.94685990338164,33.94685990338164,1.6201896942628697,0.834621578099839,0.16537842190016103,True,True,Pass,Pass,Pass,Diagnostic,Pass,False,Fail,,Fail,8,4,0.5,0.5,0.006811498947325749,-0.022448589021560546,1.67954101057611,0.2540272951388411,-0.0008195229357548222,8,8,1.0,0.006214599291467421,1.3377971501161625,2020,2023,5,5,1.0,5,1.0,5,1.0,True,Pass,,-0.005894071326496662,-0.002631228968783426,-0.9999999999999595,-0.9999999999581762,Pass,False,3,Fail,Not qualified,Failed mandatory gates: Time.,0,Not qualified,0,Not available,159
score_bo_l10_rm002_erp005__breakout_5d_after_signal__low20,Score BO L10 R20>=-0.02 ER20>=0.05 / 5D breakout after signal / Low20 trailing,score_bo_l10_rm002_erp005,Score BO L10 R20>=-0.02 ER20>=0.05,breakout_5d_after_signal,5D breakout after signal,low20,Low20 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.05, ""family"": ""score_breakout"", ""r20_min"": -0.02, ""score_lookback"": 10}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: 첫 signal 이후 5거래일 안에 종가가 직전 5일 고점을 돌파하면 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low20입니다. 현재 Suggested Stop 아이디어와 가장 직접적으로 대응합니다.",0,8754,8754,0.4715558601782042,0.4715558601782042,0.009097877146926139,0.009097877146926139,-0.0022104218147144233,-0.0022104218147144233,1.3656148083554815e+28,79.64281654419142,-0.9999999999998669,-0.9999999999998669,-0.2779843604885638,-0.045269906294185126,35.55540324423121,35.55540324423121,1.6192689654248,0.7976924834361435,0.2023075165638565,True,True,Pass,Pass,Pass,Diagnostic,Pass,False,Fail,,Fail,8,4,0.5,0.5,0.009872751659663956,-0.024865815822332656,1.7289448828723517,0.21569864748330547,-0.0007142376980057968,8,8,1.0,0.005647221696774138,1.3361078621593552,2025,2025,3,3,1.0,3,1.0,2,1.0,True,Pass,,-0.002476732006113534,-0.0022104218147144233,-0.9999999999999505,-0.9999999999994508,Pass,False,3,Fail,Not qualified,Failed mandatory gates: Time.,0,Not qualified,0,Not available,160
score_bo_l10_rp000_erp005__breakout_5d_after_signal__low20,Score BO L10 R20>=0.00 ER20>=0.05 / 5D breakout after signal / Low20 trailing,score_bo_l10_rp000_erp005,Score BO L10 R20>=0.00 ER20>=0.05,breakout_5d_after_signal,5D breakout after signal,low20,Low20 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.05, ""family"": ""score_breakout"", ""r20_min"": 0.0, ""score_lookback"": 10}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: 첫 signal 이후 5거래일 안에 종가가 직전 5일 고점을 돌파하면 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low20입니다. 현재 Suggested Stop 아이디어와 가장 직접적으로 대응합니다.",0,8754,8754,0.4715558601782042,0.4715558601782042,0.009097877146926139,0.009097877146926139,-0.0022104218147144233,-0.0022104218147144233,1.3656148083554815e+28,79.64281654419142,-0.9999999999998669,-0.9999999999998669,-0.2779843604885638,-0.045269906294185126,35.55540324423121,35.55540324423121,1.6192689654248,0.7976924834361435,0.2023075165638565,True,True,Pass,Pass,Pass,Diagnostic,Pass,False,Fail,,Fail,8,4,0.5,0.5,0.009872751659663956,-0.024865815822332656,1.7289448828723517,0.21569864748330547,-0.0007142376980057968,8,8,1.0,0.005647221696774138,1.3361078621593552,2025,2025,4,4,1.0,4,1.0,3,1.0,True,Pass,,-0.004535206806123347,-0.0022104218147144233,-0.9999999999999505,-0.9999999999994508,Pass,False,3,Fail,Not qualified,Failed mandatory gates: Time.,0,Not qualified,0,Not available,161
score_bo_l20_rm002_erp015__breakout_5d_after_signal__low20,Score BO L20 R20>=-0.02 ER20>=0.15 / 5D breakout after signal / Low20 trailing,score_bo_l20_rm002_erp015,Score BO L20 R20>=-0.02 ER20>=0.15,breakout_5d_after_signal,5D breakout after signal,low20,Low20 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.15, ""family"": ""score_breakout"", ""r20_min"": -0.02, ""score_lookback"": 20}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: 첫 signal 이후 5거래일 안에 종가가 직전 5일 고점을 돌파하면 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low20입니다. 현재 Suggested Stop 아이디어와 가장 직접적으로 대응합니다.",0,6861,6861,0.4780644220959044,0.4780644220959044,0.009329395408905409,0.009329395408905409,-0.001977164493186077,-0.001977164493186077,2.952014898262386e+22,64.0089819005,-0.9999999999969911,-0.9999999999969911,-0.26629105949198906,-0.045898270468409885,35.682845066316865,35.682845066316865,1.617498715859896,0.7968226206092406,0.20317737939075936,True,True,Pass,Pass,Pass,Diagnostic,Pass,False,Fail,,Fail,8,4,0.5,0.5,0.007203310390337692,-0.025893505004703405,1.7763619192196425,0.20052355518313109,0.0017340287181208964,8,8,1.0,0.005775647868871907,1.3599127143904741,2020,2023,4,4,1.0,4,1.0,3,1.0,True,Pass,,-0.0023715595297765773,-0.001977164493186077,-0.9999999999994552,-0.9999999996840442,Pass,False,3,Fail,Not qualified,Failed mandatory gates: Time.,0,Not qualified,0,Not available,162
